PostAuthorKey,CommenterKey,InteractionCount,UniquePostsCommented,WithinWindowCount,MedianDeltaMinutes,MinDeltaMinutes,SelfCommentCount
id:roe2k,id:ulsan0101,1,1,0,28.433333333333334,28.433333333333334,0
id:roe2k,id:whoshot,1,1,0,5.35,5.35,0
id:roe2k,id:zesus91,1,1,0,154.9,154.9,0
id:roykie151,id:malwool,1,1,0,10.083333333333334,10.083333333333334,0
id:rrlatls18,id:FeelingGood,1,1,0,5.983333333333333,5.983333333333333,0
id:rrlatls18,id:Whaled,1,1,0,139.0,139.0,0
id:rrlatls18,id:YoLaTengo,1,1,0,5.133333333333334,5.133333333333334,0
id:rrlatls18,id:angre825blk,1,1,0,313.3,313.3,0
id:rrlatls18,id:aracra,1,1,0,7.716666666666667,7.716666666666667,0
id:rrlatls18,id:chicruz,1,1,0,411.55,411.55,0
id:rrlatls18,id:dleoduq1234,1,1,0,57.56666666666667,57.56666666666667,0
id:rrlatls18,id:donka,1,1,0,13.233333333333333,13.233333333333333,0
id:rrlatls18,id:flareburst,1,1,0,20.65,20.65,0
id:rrlatls18,id:ggoggoma,1,1,0,122.23333333333333,122.23333333333333,0
id:rrlatls18,id:haebark,1,1,0,47.483333333333334,47.483333333333334,0
id:rrlatls18,id:horsedongh,1,1,0,345.0,345.0,0
id:rrlatls18,id:ifleet,1,1,0,149.06666666666666,149.06666666666666,0
id:rrlatls18,id:impactx84,1,1,0,32.21666666666667,32.21666666666667,0
id:rrlatls18,id:iskoke,1,1,0,36.53333333333333,36.53333333333333,0
id:rrlatls18,id:kanoutsider,1,1,0,6.183333333333334,6.183333333333334,0
id:rrlatls18,id:koreatop,1,1,0,115.75,115.75,0
id:rrlatls18,id:kyoijjoo,1,1,0,5.283333333333333,5.283333333333333,0
id:rrlatls18,id:mhp3rd,1,1,0,6.683333333333334,6.683333333333334,0
id:rrlatls18,id:monkjm,1,1,0,62.06666666666667,62.06666666666667,0
id:rrlatls18,id:osgi3212,1,1,0,130.51666666666668,130.51666666666668,0
id:rrlatls18,id:pipak,1,1,0,192.98333333333332,192.98333333333332,0
id:rrlatls18,id:roe2k,1,1,0,7.333333333333333,7.333333333333333,0
id:rrlatls18,id:rukk7812,1,1,0,8.3,8.3,0
id:rrlatls18,id:sinn556i,1,1,0,13.75,13.75,0
id:rrlatls18,id:skosko700,1,1,0,178.93333333333334,178.93333333333334,0
id:rrlatls18,id:stynerkn,1,1,0,150.65,150.65,0
id:rrlatls18,id:tkrldh,1,1,0,132.21666666666667,132.21666666666667,0
id:rrlatls18,id:todfndl12,1,1,0,19.166666666666668,19.166666666666668,0
id:rrlatls18,id:wnsrns14,1,1,0,1699.0,1699.0,0
id:rukk7812,id:0979yj,1,1,0,70.81666666666666,70.81666666666666,0
id:rukk7812,id:1987vintage,1,1,0,120.48333333333333,120.48333333333333,0
id:rukk7812,id:Beckham32,1,1,0,30.066666666666666,30.066666666666666,0
id:rukk7812,id:IGoHigh18,1,1,0,9.166666666666666,9.166666666666666,0
id:rukk7812,id:Machief,1,1,0,1797.4,1797.4,0
id:rukk7812,id:Milner7,1,1,0,7.25,7.25,0
id:rukk7812,id:Paori,1,1,0,5.85,5.85,0
id:rukk7812,id:WolfsRain,1,1,0,12.916666666666666,12.916666666666666,0
id:rukk7812,id:ahjz1016,1,1,0,36.333333333333336,36.333333333333336,0
id:rukk7812,id:aisiteru99,1,1,0,16.583333333333332,16.583333333333332,0
id:rukk7812,id:alfatini,1,1,0,11.7,11.7,0
id:rukk7812,id:als90131,1,1,0,388.0833333333333,388.0833333333333,0
id:rukk7812,id:amasvladi27,1,1,0,57.666666666666664,57.666666666666664,0
id:rukk7812,id:anystar25,1,1,0,5.733333333333333,5.733333333333333,0
id:rukk7812,id:asban,1,1,0,483.28333333333336,483.28333333333336,0
id:rukk7812,id:bald80,1,1,0,33.13333333333333,33.13333333333333,0
id:rukk7812,id:ballast,1,1,0,1960.3833333333334,1960.3833333333334,0
id:rukk7812,id:balochanda,1,1,0,6.6,6.6,0
id:rukk7812,id:beatout21,1,1,0,361.5833333333333,361.5833333333333,0
id:rukk7812,id:bluepillz,1,1,0,175.46666666666667,175.46666666666667,0
id:rukk7812,id:bluewind84,1,1,0,337.98333333333335,337.98333333333335,0
id:rukk7812,id:buk123,1,1,0,623.4833333333333,623.4833333333333,0
id:rukk7812,id:bundes1,1,1,0,9.283333333333333,9.283333333333333,0
id:rukk7812,id:chily0117,1,1,0,24.45,24.45,0
id:rukk7812,id:choissi,1,1,0,58.5,58.5,0
id:rukk7812,id:claxn7,1,1,0,6.6,6.6,0
id:rukk7812,id:cooper07,1,1,0,15.75,15.75,0
id:rukk7812,id:couquedasse,1,1,0,30.683333333333334,30.683333333333334,0
id:rukk7812,id:csh1194,1,1,0,5.016666666666667,5.016666666666667,0
id:rukk7812,id:cydia14,1,1,0,65.95,65.95,0
id:rukk7812,id:ddmcd,1,1,0,210.46666666666667,210.46666666666667,0
id:rukk7812,id:dialine,1,1,0,6.416666666666667,6.416666666666667,0
id:rukk7812,id:dosa0705,1,1,0,81.25,81.25,0
id:rukk7812,id:doxan,1,1,0,30.95,30.95,0
id:rukk7812,id:dryskel7,1,1,0,190.63333333333333,190.63333333333333,0
id:rukk7812,id:dsgmjj,1,1,0,346.8833333333333,346.8833333333333,0
id:rukk7812,id:edgeplus,1,1,0,1243.8333333333333,1243.8333333333333,0
id:rukk7812,id:egsg09,1,1,0,482.76666666666665,482.76666666666665,0
id:rukk7812,id:ejrwls91,1,1,0,55.03333333333333,55.03333333333333,0
id:rukk7812,id:ellen829,1,1,0,103.01666666666667,103.01666666666667,0
id:rukk7812,id:emknud,1,1,0,371.26666666666665,371.26666666666665,0
id:rukk7812,id:ex400,1,1,0,6.716666666666667,6.716666666666667,0
id:rukk7812,id:fantak,1,1,0,5.95,5.95,0
id:rukk7812,id:feeder00,1,1,0,32.766666666666666,32.766666666666666,0
id:rukk7812,id:fsoo1187,1,1,0,1958.15,1958.15,0
id:rukk7812,id:god18xx,1,1,0,343.55,343.55,0
id:rukk7812,id:gomepj,1,1,0,941.1333333333333,941.1333333333333,0
id:rukk7812,id:haebark,1,1,0,94.85,94.85,0
id:rukk7812,id:hjsa2004,1,1,0,10.966666666666667,10.966666666666667,0
id:rukk7812,id:hmhgood,1,1,0,21.616666666666667,21.616666666666667,0
id:rukk7812,id:hobro,1,1,0,583.7666666666667,583.7666666666667,0
id:rukk7812,id:honey0608,1,1,0,16.2,16.2,0
id:rukk7812,id:hs10107,1,1,0,307.6,307.6,0
id:rukk7812,id:hsando1,1,1,0,47.93333333333333,47.93333333333333,0
id:rukk7812,id:ickimceo,1,1,0,1179.7666666666667,1179.7666666666667,0
id:rukk7812,id:jdspitz,1,1,0,45.983333333333334,45.983333333333334,0
id:rukk7812,id:jinnankr,1,1,0,6.55,6.55,0
id:rukk7812,id:jmw1121,1,1,0,449.35,449.35,0
id:rukk7812,id:jojic32,1,1,0,412.76666666666665,412.76666666666665,0
id:rukk7812,id:kimga333,1,1,0,5.133333333333334,5.133333333333334,0
id:rukk7812,id:kimida2005,1,1,0,10.25,10.25,0
id:rukk7812,id:kimpo,1,1,0,10.05,10.05,0
id:rukk7812,id:kjw872,1,1,0,5.783333333333333,5.783333333333333,0
id:rukk7812,id:korea1943,1,1,0,355.0833333333333,355.0833333333333,0
id:rukk7812,id:kostanjino,1,1,0,403.73333333333335,403.73333333333335,0
id:rukk7812,id:krttdragon,1,1,0,44.96666666666667,44.96666666666667,0
id:rukk7812,id:leyura0802,1,1,0,27.583333333333332,27.583333333333332,0
id:rukk7812,id:life13579,1,1,0,106.01666666666667,106.01666666666667,0
id:rukk7812,id:lim0620,1,1,0,242.2,242.2,0
id:rukk7812,id:loadone,1,1,0,1197.5,1197.5,0
id:rukk7812,id:luminai,1,1,0,18.166666666666668,18.166666666666668,0
id:rukk7812,id:makijeon,1,1,0,9.483333333333333,9.483333333333333,0
id:rukk7812,id:mansun27,1,1,0,5.833333333333333,5.833333333333333,0
id:rukk7812,id:masok01,1,1,0,6.45,6.45,0
id:rukk7812,id:mazenta064,1,1,0,239.41666666666666,239.41666666666666,0
id:rukk7812,id:messiya2022,1,1,0,813.2166666666667,813.2166666666667,0
id:rukk7812,id:metalgear,1,1,0,6.633333333333334,6.633333333333334,0
id:rukk7812,id:modenaF1,1,1,0,72.7,72.7,0
id:rukk7812,id:moove,1,1,0,236.78333333333333,236.78333333333333,0
id:rukk7812,id:naseungmini,1,1,0,554.8833333333333,554.8833333333333,0
id:rukk7812,id:ninmu,1,1,0,441.18333333333334,441.18333333333334,0
id:rukk7812,id:oneofakind,1,1,0,36.483333333333334,36.483333333333334,0
id:rukk7812,id:orangein0775,1,1,0,5.066666666666666,5.066666666666666,0
id:rukk7812,id:pepsizero,1,1,0,2199.6666666666665,2199.6666666666665,0
id:rukk7812,id:powerwkill1,1,1,0,227.88333333333333,227.88333333333333,0
id:rukk7812,id:psican1,1,1,0,251.78333333333333,251.78333333333333,0
id:rukk7812,id:rararabbon,1,1,0,13.65,13.65,0
id:rukk7812,id:realjuno83,1,1,0,382.03333333333336,382.03333333333336,0
id:rukk7812,id:realysoccer,1,1,0,48.55,48.55,0
id:rukk7812,id:redgundam,1,1,0,17.333333333333332,17.333333333333332,0
id:rukk7812,id:riverpine,1,1,0,8.166666666666666,8.166666666666666,0
id:rukk7812,id:rkarlaos1,1,1,0,44.81666666666667,44.81666666666667,0
id:rukk7812,id:runasea,1,1,0,19.9,19.9,0
id:rukk7812,id:sangtuk,1,1,0,56.833333333333336,56.833333333333336,0
id:rukk7812,id:sgotacu,1,1,0,8.583333333333334,8.583333333333334,0
id:rukk7812,id:sieging,1,1,0,232.41666666666666,232.41666666666666,0
id:rukk7812,id:sinn556i,1,1,0,30.116666666666667,30.116666666666667,0
id:rukk7812,id:sm101v,1,1,0,86.41666666666667,86.41666666666667,0
id:rukk7812,id:sniper0724,1,1,0,1002.1,1002.1,0
id:rukk7812,id:soccerlineid,1,1,0,72.41666666666667,72.41666666666667,0
id:rukk7812,id:sof8,1,1,0,20.183333333333334,20.183333333333334,0
id:rukk7812,id:speed94,1,1,0,75.93333333333334,75.93333333333334,0
id:rukk7812,id:sta0505,1,1,0,16.2,16.2,0
id:rukk7812,id:stynerkn,1,1,0,8.166666666666666,8.166666666666666,0
id:rukk7812,id:taebari,1,1,0,19.433333333333334,19.433333333333334,0
id:rukk7812,id:tkrhdgus1,1,1,0,10.466666666666667,10.466666666666667,0
id:rukk7812,id:tmdhkswl,1,1,0,124.6,124.6,0
id:rukk7812,id:toninho07,1,1,0,76.98333333333333,76.98333333333333,0
id:rukk7812,id:ttangsoo6,1,1,0,14.65,14.65,0
id:rukk7812,id:ujlee1357,1,1,0,93.2,93.2,0
id:rukk7812,id:wishofyou,1,1,0,346.18333333333334,346.18333333333334,0
id:rukk7812,id:xavi08,1,1,0,16.516666666666666,16.516666666666666,0
id:rukk7812,id:xowhdeo,1,1,0,99.3,99.3,0
id:rukk7812,id:yoshiki2,1,1,0,7.966666666666667,7.966666666666667,0
id:rukk7812,id:zenic7,1,1,0,11.233333333333333,11.233333333333333,0
id:rukk7812,id:zestgo,1,1,0,5.3,5.3,0
id:rukk7812,id:zvezda,1,1,0,409.6166666666667,409.6166666666667,0
id:rukk7812,id:zxcvbnm00765,1,1,0,13.6,13.6,0
id:salrara123,id:Tenhag,1,1,0,47.333333333333336,47.333333333333336,0
id:salrara123,id:gracepark31,1,1,0,23.983333333333334,23.983333333333334,0
id:sanapati,id:againstwin80,1,1,0,93.45,93.45,0
id:sanapati,id:bookae1,1,1,0,17.083333333333332,17.083333333333332,0
id:sanapati,id:bugfix,1,1,0,17.566666666666666,17.566666666666666,0
id:sanapati,id:cytokine1234,1,1,0,87.33333333333333,87.33333333333333,0
id:sanapati,id:forest,1,1,0,47.666666666666664,47.666666666666664,0
id:sanapati,id:hypeboy,1,1,0,6.35,6.35,0
id:sanapati,id:hyunookk,1,1,0,27.366666666666667,27.366666666666667,0
id:sanapati,id:jejajj9,1,1,0,14.05,14.05,0
id:sanapati,id:kanoutsider,1,1,0,26.216666666666665,26.216666666666665,0
id:sanapati,id:mantis,1,1,0,6.95,6.95,0
id:sanapati,id:ngis11,1,1,0,8.683333333333334,8.683333333333334,0
id:sanapati,id:placebo,1,1,0,5.45,5.45,0
id:sanapati,id:qweasd1,1,1,0,10.033333333333333,10.033333333333333,0
id:sanapati,id:roe2k,1,1,0,13.633333333333333,13.633333333333333,0
id:sanapati,id:sanapati,1,1,0,6.533333333333333,6.533333333333333,1
id:sanapati,id:sidlove,1,1,0,28.166666666666668,28.166666666666668,0
id:sarajevo,id:0979yj,1,1,0,15.116666666666667,15.116666666666667,0
id:sarajevo,id:BongGu1103,1,1,0,27.65,27.65,0
id:sarajevo,id:FeelingGood,1,1,0,8.05,8.05,0
id:sarajevo,id:Grassland,1,1,0,5.75,5.75,0
id:sarajevo,id:Necovv,1,1,0,6.116666666666666,6.116666666666666,0
id:sarajevo,id:bluewind84,1,1,0,17.35,17.35,0
id:sarajevo,id:cafetango,1,1,0,125.33333333333333,125.33333333333333,0
id:sarajevo,id:chojja,1,1,0,369.53333333333336,369.53333333333336,0
id:sarajevo,id:citable,1,1,0,418.1666666666667,418.1666666666667,0
id:sarajevo,id:daixian,1,1,0,42.65,42.65,0
id:sarajevo,id:dleoduq10004,1,1,0,9.983333333333333,9.983333333333333,0
id:sarajevo,id:epist,1,1,0,7.933333333333334,7.933333333333334,0
id:sarajevo,id:feeder00,1,1,0,261.26666666666665,261.26666666666665,0
id:sarajevo,id:forest,1,1,0,15.733333333333333,15.733333333333333,0
id:sarajevo,id:hanlobby,1,1,0,8.816666666666666,8.816666666666666,0
id:sarajevo,id:jeep126,1,1,0,12.316666666666666,12.316666666666666,0
id:sarajevo,id:jkv2,1,1,0,214.35,214.35,0
id:sarajevo,id:jojic32,1,1,0,1099.95,1099.95,0
id:sarajevo,id:kopluke,1,1,0,214.96666666666667,214.96666666666667,0
id:sarajevo,id:ksb7872,1,1,0,14.483333333333333,14.483333333333333,0
id:sarajevo,id:lj0608,1,1,0,10.583333333333334,10.583333333333334,0
id:sarajevo,id:messiya2022,1,1,0,181.36666666666667,181.36666666666667,0
id:sarajevo,id:pmg9525,1,1,0,116.41666666666667,116.41666666666667,0
id:sarajevo,id:polo3382,1,1,0,39.68333333333333,39.68333333333333,0
id:sarajevo,id:qnflsdl,1,1,0,115.85,115.85,0
id:sarajevo,id:realysoccer,1,1,0,8.35,8.35,0
id:sarajevo,id:rwingback,1,1,0,5.566666666666666,5.566666666666666,0
id:sarajevo,id:seungman98,1,1,0,479.8,479.8,0
id:sarajevo,id:shkj22,1,1,0,22.733333333333334,22.733333333333334,0
id:sarajevo,id:sniper0724,1,1,0,498.51666666666665,498.51666666666665,0
id:sarajevo,id:toninho07,1,1,0,202.8,202.8,0
id:sarajevo,id:xowhdeo,1,1,0,441.6166666666667,441.6166666666667,0
id:sarajevo,id:yjkown,1,1,0,237.53333333333333,237.53333333333333,0
id:say1673,id:BongGu1103,1,1,0,79.25,79.25,0
id:say1673,id:artemismoon,1,1,0,6.583333333333333,6.583333333333333,0
id:say1673,id:arteta8,1,1,0,9.95,9.95,0
id:say1673,id:choissi,1,1,0,19.266666666666666,19.266666666666666,0
id:say1673,id:cjky3213,1,1,0,362.73333333333335,362.73333333333335,0
id:say1673,id:claxn7,1,1,0,30.483333333333334,30.483333333333334,0
id:say1673,id:colacup,1,1,0,19.25,19.25,0
id:say1673,id:consul,1,1,0,8.333333333333334,8.333333333333334,0
id:say1673,id:grit,1,1,0,7.966666666666667,7.966666666666667,0
id:say1673,id:horsedongh,1,1,0,13.116666666666667,13.116666666666667,0
id:say1673,id:iglaman,1,1,0,30.6,30.6,0
id:say1673,id:j8wkfn,1,1,0,6.9,6.9,0
id:say1673,id:jeffkent,1,1,0,234.56666666666666,234.56666666666666,0
id:say1673,id:juventus82,1,1,0,5.033333333333333,5.033333333333333,0
id:say1673,id:ksb7872,1,1,0,58.21666666666667,58.21666666666667,0
id:say1673,id:kyoijjoo,1,1,0,17.633333333333333,17.633333333333333,0
id:say1673,id:masok01,1,1,0,44.46666666666667,44.46666666666667,0
id:say1673,id:mcraky,1,1,0,12.2,12.2,0
id:say1673,id:publicatio,1,1,0,221.41666666666666,221.41666666666666,0
id:say1673,id:regnier,1,1,0,7.9,7.9,0
id:say1673,id:riverpine,1,1,0,6.316666666666666,6.316666666666666,0
id:say1673,id:runasea,1,1,0,9.516666666666667,9.516666666666667,0
id:say1673,id:sanga,1,1,0,18.933333333333334,18.933333333333334,0
id:say1673,id:sheep3337,1,1,0,71.61666666666666,71.61666666666666,0
id:say1673,id:tgibhh111,1,1,0,14.166666666666666,14.166666666666666,0
id:say1673,id:tnts0023,1,1,0,12.383333333333333,12.383333333333333,0
id:say1673,id:typoonj2,1,1,0,7.683333333333334,7.683333333333334,0
id:say1673,id:wheotjd1,1,1,0,7.45,7.45,0
id:say1673,id:wishofyou,1,1,0,474.21666666666664,474.21666666666664,0
id:sbw1249,id:WEZARD777,1,1,0,7.516666666666667,7.516666666666667,0
id:sbw1249,id:cauking,1,1,0,6.683333333333334,6.683333333333334,0
id:sbw1249,id:itaibogi,1,1,0,10.933333333333334,10.933333333333334,0
id:sbw1249,id:kuo13,1,1,0,5.183333333333334,5.183333333333334,0
id:sbw1249,id:mnyj,1,1,0,21.3,21.3,0
id:sbw1249,id:solvebab,1,1,0,54.28333333333333,54.28333333333333,0
id:sbw1249,id:webguy,1,1,0,35.2,35.2,0
id:sbw1249,id:yjkown,1,1,0,14.166666666666666,14.166666666666666,0
id:sc1984,id:FeelingGood,1,1,0,9.033333333333333,9.033333333333333,0
id:sc1984,id:Ibrahima,1,1,0,9.433333333333334,9.433333333333334,0
id:sc1984,id:arteta8,1,1,0,14.9,14.9,0
id:sc1984,id:grimes,1,1,0,24.85,24.85,0
id:sc1984,id:hoffenheim,1,1,0,5.783333333333333,5.783333333333333,0
id:sc1984,id:realysoccer,1,1,0,8.933333333333334,8.933333333333334,0
id:sc1984,id:shkj22,1,1,0,27.9,27.9,0
id:sc1984,id:yjs1g,1,1,0,39.53333333333333,39.53333333333333,0
id:sdh90,id:chy7253958,1,1,0,9.083333333333334,9.083333333333334,0
id:sdh90,id:flareburst,1,1,0,5.833333333333333,5.833333333333333,0
id:sdh90,id:kapfazo,1,1,0,12.866666666666667,12.866666666666667,0
id:sdh90,id:kiriman,1,1,0,31.766666666666666,31.766666666666666,0
id:sdh90,id:makijeon,1,1,0,7.4,7.4,0
id:sdh90,id:raul7143,1,1,0,428.3,428.3,0
id:sdh90,id:sinn556i,1,1,0,207.98333333333332,207.98333333333332,0
id:sdh90,id:spiderman91,1,1,0,11.7,11.7,0
id:sdh90,id:tjfghksss,1,1,0,6.033333333333333,6.033333333333333,0
id:sdh90,id:umamusume,1,1,0,474.8833333333333,474.8833333333333,0
id:sexline,id:Clousewitz,1,1,0,223.68333333333334,223.68333333333334,0
id:sexline,id:gogumadory,1,1,0,37.11666666666667,37.11666666666667,0
id:sexline,id:hexkey,1,1,0,237.91666666666666,237.91666666666666,0
id:sexline,id:kim2pac,1,1,0,100.56666666666666,100.56666666666666,0
id:sexline,id:monkjm,1,1,0,71.56666666666666,71.56666666666666,0
id:sexline,id:moohootae,1,1,0,267.15,267.15,0
id:sexline,id:rwingback,1,1,0,9.316666666666666,9.316666666666666,0
id:sexline,id:spoops,1,1,0,230.18333333333334,230.18333333333334,0
id:sexline,id:zesus91,1,1,0,65.35,65.35,0
id:shin4687,id:roe2k,1,1,0,16.15,16.15,0
id:shkj22,id:donka,1,1,0,7.316666666666666,7.316666666666666,0
id:shkj22,id:kuoron,1,1,0,6.416666666666667,6.416666666666667,0
id:shkj22,id:life13579,1,1,0,44.266666666666666,44.266666666666666,0
id:shkj22,id:messiya2022,1,1,0,5.483333333333333,5.483333333333333,0
id:shkj22,id:mkfive,1,1,0,44.7,44.7,0
id:shkj22,id:mymoretz1,1,1,0,5.6,5.6,0
id:shkj22,id:placebo,1,1,0,15.95,15.95,0
id:shkj22,id:yhtuos,1,1,0,19.066666666666666,19.066666666666666,0
id:simbae1,id:MementoMori,1,1,0,5.466666666666667,5.466666666666667,0
id:simbae1,id:bundes1,1,1,0,12.333333333333334,12.333333333333334,0
id:simbae1,id:cubana,1,1,0,13.183333333333334,13.183333333333334,0
id:simbae1,id:hoffenheim,1,1,0,7.833333333333333,7.833333333333333,0
id:simbae1,id:kanoutsider,1,1,0,13.45,13.45,0
id:simbae1,id:kokand1912,1,1,0,38.11666666666667,38.11666666666667,0
id:simbae1,id:roe2k,1,1,0,29.5,29.5,0
id:simbae1,id:spoops,1,1,0,8.116666666666667,8.116666666666667,0
id:sis97y53,id:gum0510,1,1,0,8.683333333333334,8.683333333333334,0
id:sis97y53,id:kiriman,1,1,0,6.683333333333334,6.683333333333334,0
id:sis97y53,id:monkjm,1,1,0,10.666666666666666,10.666666666666666,0
id:sis97y53,id:realysoccer,1,1,0,12.75,12.75,0
id:sis97y53,id:redgundam,1,1,0,8.983333333333333,8.983333333333333,0
id:skfkssutjr,id:kanoutsider,1,1,0,18.783333333333335,18.783333333333335,0
id:skfkssutjr,id:psj1905,1,1,0,14.233333333333333,14.233333333333333,0
id:skfkssutjr,id:redondor,1,1,0,174.06666666666666,174.06666666666666,0
id:skykys85,id:Bluewings21,1,1,0,7.466666666666667,7.466666666666667,0
id:skykys85,id:kinomayu,1,1,0,11.25,11.25,0
id:skykys85,id:millano,1,1,0,5.316666666666666,5.316666666666666,0
id:skysay7,id:dadoocom,1,1,0,7.716666666666667,7.716666666666667,0
id:skysay7,id:kiriman,1,1,0,11.433333333333334,11.433333333333334,0
id:skysay7,id:redondor,1,1,0,5.1,5.1,0
id:skysay7,id:skysay7,1,1,0,6.6,6.6,1
id:sm101v,id:mirissoul2,1,1,0,18.3,18.3,0
id:sm101v,id:sid8825,1,1,0,23.75,23.75,0
id:snakeheads,id:azulyoro,1,1,0,46.15,46.15,0
id:snakeheads,id:juventus82,1,1,0,40.61666666666667,40.61666666666667,0
id:snakeheads,id:okao,1,1,0,226.51666666666668,226.51666666666668,0
id:snakeheads,id:recnow,1,1,0,256.9166666666667,256.9166666666667,0
id:snakeheads,id:roe2k,1,1,0,431.35,431.35,0
id:snap23,id:-_-)(jj1211,1,1,0,9.9,9.9,0
id:snap23,id:HENSON05,1,1,0,10.0,10.0,0
id:snap23,id:KINGBATI,1,1,0,6.25,6.25,0
id:snap23,id:Tenhag,1,1,0,9.933333333333334,9.933333333333334,0
id:snap23,id:adios00,1,1,0,16.483333333333334,16.483333333333334,0
id:snap23,id:aection,1,1,0,9.35,9.35,0
id:snap23,id:arteta8,1,1,0,11.55,11.55,0
id:snap23,id:cafetango,1,1,0,50.86666666666667,50.86666666666667,0
id:snap23,id:df2shnl,1,1,0,57.166666666666664,57.166666666666664,0
id:snap23,id:dlawls,1,1,0,12.133333333333333,12.133333333333333,0
id:snap23,id:dleoduq10004,1,1,0,7.983333333333333,7.983333333333333,0
id:snap23,id:ejrwls91,1,1,0,7.85,7.85,0
id:snap23,id:epist,1,1,0,18.683333333333334,18.683333333333334,0
id:snap23,id:erec,1,1,0,10.883333333333333,10.883333333333333,0
id:snap23,id:euji,1,1,0,368.15,368.15,0
id:snap23,id:filyeun2,1,1,0,376.65,376.65,0
id:snap23,id:flamans1,1,1,0,25.133333333333333,25.133333333333333,0
id:snap23,id:gogumadory,1,1,0,73.26666666666667,73.26666666666667,0
id:snap23,id:hanlobby,1,1,0,349.3666666666667,349.3666666666667,0
id:snap23,id:horsedongh,1,1,0,132.88333333333333,132.88333333333333,0
id:snap23,id:hyeok497,1,1,0,11.616666666666667,11.616666666666667,0
id:snap23,id:immune15,1,1,0,276.0833333333333,276.0833333333333,0
id:snap23,id:jejajj9,1,1,0,5.866666666666666,5.866666666666666,0
id:snap23,id:jinydesign,1,1,0,19.433333333333334,19.433333333333334,0
id:snap23,id:jmw1121,1,1,0,21.783333333333335,21.783333333333335,0
id:snap23,id:kanoutsider,1,1,0,40.81666666666667,40.81666666666667,0
id:snap23,id:kaoruchan,1,1,0,392.8,392.8,0
id:snap23,id:ktma1001,1,1,0,8.7,8.7,0
id:snap23,id:leoperiseus,1,1,0,20.466666666666665,20.466666666666665,0
id:snap23,id:lhw8694,1,1,0,7.316666666666666,7.316666666666666,0
id:snap23,id:linerslim,1,1,0,341.03333333333336,341.03333333333336,0
id:snap23,id:masok01,1,1,0,20.833333333333332,20.833333333333332,0
id:snap23,id:mendieta06,1,1,0,65.73333333333333,65.73333333333333,0
id:snap23,id:millano,1,1,0,75.8,75.8,0
id:snap23,id:monkjm,1,1,0,42.61666666666667,42.61666666666667,0
id:snap23,id:moohootae,1,1,0,8.65,8.65,0
id:snap23,id:mrnohsr,1,1,0,8.666666666666666,8.666666666666666,0
id:snap23,id:nkotbks,1,1,0,7.083333333333333,7.083333333333333,0
id:snap23,id:orangein0775,1,1,0,23.683333333333334,23.683333333333334,0
id:snap23,id:perioman8,1,1,0,25.666666666666668,25.666666666666668,0
id:snap23,id:raikkonen12,1,1,0,13.583333333333334,13.583333333333334,0
id:snap23,id:rascol,1,1,0,11.866666666666667,11.866666666666667,0
id:snap23,id:realysoccer,1,1,0,57.35,57.35,0
id:snap23,id:redgundam,1,1,0,391.18333333333334,391.18333333333334,0
id:snap23,id:regnier,1,1,0,5.766666666666667,5.766666666666667,0
id:snap23,id:riverpine,1,1,0,18.533333333333335,18.533333333333335,0
id:snap23,id:sheva7,1,1,0,25.15,25.15,0
id:snap23,id:sjsa1108,1,1,0,253.3,253.3,0
id:snap23,id:speed94,1,1,0,441.8333333333333,441.8333333333333,0
id:snap23,id:swat890,1,1,0,166.63333333333333,166.63333333333333,0
id:snap23,id:thesilver,1,1,0,9.033333333333333,9.033333333333333,0
id:snap23,id:thezesty,1,1,0,5.383333333333334,5.383333333333334,0
id:snap23,id:typoonj2,1,1,0,22.5,22.5,0
id:snap23,id:urnite,1,1,0,36.15,36.15,0
id:sobad,id:HENSON05,1,1,0,27.333333333333332,27.333333333333332,0
id:sobad,id:boba1983,1,1,0,6.183333333333334,6.183333333333334,0
id:sobad,id:kaoruchan,1,1,0,35.266666666666666,35.266666666666666,0
id:sobad,id:todfndl12,1,1,0,6.483333333333333,6.483333333333333,0
id:sobad,id:vnweq956,1,1,0,14.516666666666667,14.516666666666667,0
id:soccerfw16,id:adios00,1,1,0,12.066666666666666,12.066666666666666,0
id:soccerfw16,id:camel55,1,1,0,470.8,470.8,0
id:soccerfw16,id:cauking,1,1,0,63.983333333333334,63.983333333333334,0
id:soccerfw16,id:cubana,1,1,0,44.8,44.8,0
id:soccerfw16,id:dleoduq1234,1,1,0,7.4,7.4,0
